stage,teams,count,probability,rank
R32,Algeria|Argentina|Austria|Belgium|Bosnia and Herzegovina|Brazil|Canada|Colombia|Croatia|Czechia|Ecuador|England|France|Germany|Iran|Ivory Coast|Japan|Mexico|Morocco|Netherlands|New Zealand|Norway|Portugal|Scotland|Senegal|South Korea|Spain|Sweden|Switzerland|Turkey|United States|Uruguay,10,0.00002000,42
R32,Algeria|Argentina|Australia|Austria|Belgium|Bosnia and Herzegovina|Brazil|Canada|Colombia|Croatia|Czechia|Ecuador|Egypt|England|France|Germany|Iran|Ivory Coast|Japan|Mexico|Morocco|Netherlands|Norway|Portugal|Scotland|South Korea|Spain|Sweden|Switzerland|Turkey|United States|Uruguay,10,0.00002000,43
R32,Algeria|Argentina|Belgium|Bosnia and Herzegovina|Brazil|Canada|Colombia|Croatia|Czechia|Ecuador|Egypt|England|France|Germany|Ghana|Ivory Coast|Japan|Mexico|Morocco|Netherlands|Norway|Paraguay|Portugal|Scotland|Senegal|South Korea|Spain|Sweden|Switzerland|Turkey|United States|Uruguay,10,0.00002000,44
R32,Algeria|Argentina|Australia|Austria|Belgium|Brazil|Canada|Colombia|Croatia|Czechia|Ecuador|Egypt|England|France|Germany|Ghana|Iran|Ivory Coast|Japan|Mexico|Morocco|Netherlands|Norway|Portugal|Scotland|Senegal|South Korea|Spain|Switzerland|Turkey|United States|Uruguay,10,0.00002000,45
R32,Algeria|Argentina|Austria|Belgium|Bosnia and Herzegovina|Brazil|Canada|Colombia|Croatia|Ecuador|Egypt|England|France|Germany|Iran|Ivory Coast|Japan|Mexico|Morocco|Netherlands|Norway|Paraguay|Portugal|Senegal|South Africa|South Korea|Spain|Sweden|Switzerland|Turkey|United States|Uruguay,10,0.00002000,46
R32,Argentina|Austria|Belgium|Bosnia and Herzegovina|Brazil|Canada|Colombia|Croatia|Czechia|Ecuador|Egypt|England|France|Germany|Ghana|Iran|Ivory Coast|Japan|Mexico|Morocco|Netherlands|Norway|Paraguay|Portugal|Scotland|Senegal|Spain|Sweden|Switzerland|Turkey|United States|Uruguay,10,0.00002000,47
R32,Algeria|Argentina|Austria|Belgium|Bosnia and Herzegovina|Brazil|Canada|Colombia|Croatia|Czechia|Ecuador|Egypt|England|France|Germany|Ghana|Ivory Coast|Japan|Mexico|Morocco|Netherlands|Norway|Paraguay|Portugal|Senegal|Spain|Sweden|Switzerland|Turkey|United States|Uruguay|Uzbekistan,10,0.00002000,48
R32,Algeria|Argentina|Austria|Belgium|Bosnia and Herzegovina|Brazil|Canada|Colombia|Croatia|Czechia|DR Congo|Ecuador|Egypt|England|France|Germany|Iran|Ivory Coast|Japan|Mexico|Morocco|Netherlands|Norway|Portugal|Scotland|Senegal|South Korea|Spain|Switzerland|Turkey|United States|Uruguay,10,0.00002000,49
R32,Algeria|Argentina|Austria|Belgium|Bosnia and Herzegovina|Brazil|Canada|Colombia|Croatia|Czechia|Ecuador|Egypt|England|France|Germany|Ghana|Iran|Ivory Coast|Japan|Mexico|Morocco|Netherlands|Norway|Portugal|Scotland|Senegal|Spain|Sweden|Switzerland|Turkey|United States|Uruguay,10,0.00002000,50
SF,Argentina|Brazil|Germany|Spain,3139,0.00627800,1
SF,Argentina|Brazil|France|Spain,2887,0.00577400,2
SF,Argentina|England|Germany|Spain,2435,0.00487000,3
SF,Brazil|Germany|Portugal|Spain,2304,0.00460800,4
SF,Argentina|England|France|Spain,2130,0.00426000,5
SF,Brazil|France|Portugal|Spain,2047,0.00409400,6
SF,Argentina|France|Germany|Spain,1752,0.00350400,7
SF,England|Germany|Portugal|Spain,1642,0.00328400,8
SF,Brazil|Germany|Spain|Switzerland,1621,0.00324200,9
SF,Argentina|Belgium|Brazil|Germany,1591,0.00318200,10
SF,England|France|Portugal|Spain,1509,0.00301800,11
SF,Argentina|Belgium|Brazil|France,1501,0.00300200,12
SF,Brazil|France|Spain|Switzerland,1490,0.00298000,13
SF,Belgium|Brazil|Germany|Spain,1384,0.00276800,14
SF,Belgium|Brazil|France|Spain,1268,0.00253600,15
SF,Belgium|Brazil|Germany|Portugal,1259,0.00251800,16
SF,France|Germany|Portugal|Spain,1244,0.00248800,17
SF,Brazil|Germany|Spain|Uruguay,1191,0.00238200,18
SF,England|Germany|Spain|Switzerland,1190,0.00238000,19
SF,Argentina|Belgium|England|Germany,1180,0.00236000,20
SF,Belgium|Brazil|France|Portugal,1143,0.00228600,21
SF,Argentina|Brazil|Netherlands|Spain,1110,0.00222000,22
SF,Belgium|England|Germany|Spain,1046,0.00209200,23
SF,Argentina|Belgium|England|France,1041,0.00208200,24
SF,Argentina|Germany|Mexico|Spain,1026,0.00205200,25
SF,England|France|Spain|Switzerland,1024,0.00204800,26
SF,Brazil|France|Spain|Uruguay,1003,0.00200600,27
SF,Argentina|Belgium|France|Germany,937,0.00187400,28
SF,Brazil|Colombia|Germany|Spain,929,0.00185800,29
SF,Belgium|England|Germany|Portugal,929,0.00185800,30
SF,Argentina|France|Mexico|Spain,920,0.00184000,31
SF,Belgium|England|France|Spain,920,0.00184000,32
SF,France|Germany|Spain|Switzerland,877,0.00175400,33
SF,Argentina|Brazil|Morocco|Spain,874,0.00174800,34
SF,Belgium|Brazil|Germany|Switzerland,868,0.00173600,35
SF,Belgium|Brazil|France|Switzerland,859,0.00171800,36
SF,Argentina|Brazil|England|Spain,845,0.00169000,37
SF,Argentina|Brazil|Spain|Switzerland,809,0.00161800,38
SF,Belgium|England|France|Portugal,805,0.00161000,39
SF,Brazil|Colombia|Germany|Portugal,794,0.00158800,40
SF,England|Germany|Spain|Uruguay,793,0.00158600,41
SF,Argentina|Brazil|Germany|Portugal,779,0.00155800,42
SF,Brazil|Colombia|France|Spain,775,0.00155000,43
SF,Brazil|Netherlands|Portugal|Spain,772,0.00154400,44
SF,Argentina|Brazil|Mexico|Spain,771,0.00154200,45
SF,England|France|Spain|Uruguay,762,0.00152400,46
SF,Argentina|France|Norway|Spain,750,0.00150000,47
SF,Argentina|Brazil|France|Portugal,747,0.00149400,48
SF,Belgium|France|Germany|Spain,745,0.00149000,49
SF,Argentina|Ecuador|Germany|Spain,741,0.00148200,50
final,Brazil|Spain,28810,0.05762000,1
final,Germany|Spain,25431,0.05086200,2
final,France|Spain,23118,0.04623600,3
final,England|Spain,16899,0.03379800,4
final,Argentina|Brazil,14846,0.02969200,5
final,Argentina|Germany,13409,0.02681800,6
final,Belgium|Brazil,13331,0.02666200,7
final,Argentina|France,12370,0.02474000,8
final,Belgium|Germany,11791,0.02358200,9
final,Brazil|Portugal,11747,0.02349400,10
final,Belgium|France,10891,0.02178200,11
final,Germany|Portugal,10515,0.02103000,12
final,France|Portugal,9595,0.01919000,13
final,Argentina|England,8730,0.01746000,14
final,Belgium|England,7761,0.01552200,15
final,England|Portugal,7293,0.01458600,16
final,Mexico|Spain,7276,0.01455200,17
final,Brazil|Switzerland,7139,0.01427800,18
final,Germany|Switzerland,6238,0.01247600,19
final,Netherlands|Spain,5827,0.01165400,20
final,France|Switzerland,5723,0.01144600,21
final,Brazil|Colombia,4824,0.00964800,22
final,England|Switzerland,4296,0.00859200,23
final,Colombia|Germany,4133,0.00826600,24
final,Spain|Switzerland,4108,0.00821600,25
final,Colombia|France,3821,0.00764200,26
final,Argentina|Mexico,3744,0.00748800,27
final,Norway|Spain,3652,0.00730400,28
final,Brazil|England,3474,0.00694800,29
final,Belgium|Mexico,3415,0.00683000,30
final,Ecuador|Spain,3342,0.00668400,31
final,Brazil|Uruguay,3179,0.00635800,32
final,Argentina|Netherlands,3144,0.00628800,33
final,Colombia|England,3043,0.00608600,34
final,Mexico|Portugal,2996,0.00599200,35
final,Morocco|Spain,2996,0.00599200,36
final,Germany|Uruguay,2808,0.00561600,37
final,England|Germany,2755,0.00551000,38
final,Belgium|Netherlands,2715,0.00543000,39
final,Brazil|United States,2672,0.00534400,40
final,England|France,2654,0.00530800,41
final,Canada|Spain,2593,0.00518600,42
final,Netherlands|Portugal,2580,0.00516000,43
final,France|Uruguay,2484,0.00496800,44
final,Germany|United States,2413,0.00482600,45
final,Brazil|Canada,2360,0.00472000,46
final,Argentina|Switzerland,2343,0.00468600,47
final,France|United States,2223,0.00444600,48
final,Brazil|Turkey,2173,0.00434600,49
final,Belgium|Switzerland,2143,0.00428600,50
winner,Spain,88347,0.17669400,1
winner,Brazil,61950,0.12390000,2
winner,Germany,52115,0.10423000,3
winner,France,46896,0.09379200,4
winner,Argentina,40290,0.08058000,5
winner,England,37925,0.07585000,6
winner,Belgium,33438,0.06687600,7
winner,Portugal,30356,0.06071200,8
winner,Switzerland,22262,0.04452400,9
winner,Mexico,11793,0.02358600,10
winner,Colombia,10178,0.02035600,11
winner,Netherlands,9596,0.01919200,12
winner,Canada,7376,0.01475200,13
winner,Uruguay,5795,0.01159000,14
winner,Norway,4949,0.00989800,15
winner,United States,4498,0.00899600,16
winner,Morocco,4262,0.00852400,17
winner,Croatia,4261,0.00852200,18
winner,Ecuador,4134,0.00826800,19
winner,Turkey,3391,0.00678200,20
winner,Austria,2797,0.00559400,21
winner,Japan,2061,0.00412200,22
winner,Egypt,1862,0.00372400,23
winner,Ivory Coast,1565,0.00313000,24
winner,Czechia,1324,0.00264800,25
winner,South Korea,1119,0.00223800,26
winner,Senegal,969,0.00193800,27
winner,Paraguay,752,0.00150400,28
winner,Bosnia and Herzegovina,739,0.00147800,29
winner,Scotland,722,0.00144400,30
winner,Algeria,609,0.00121800,31
winner,Sweden,524,0.00104800,32
winner,Iran,451,0.00090200,33
winner,Australia,171,0.00034200,34
winner,Ghana,167,0.00033400,35
winner,South Africa,89,0.00017800,36
winner,Tunisia,68,0.00013600,37
winner,DR Congo,64,0.00012800,38
winner,Uzbekistan,40,0.00008000,39
winner,New Zealand,33,0.00006600,40
winner,Panama,28,0.00005600,41
winner,Cape Verde,11,0.00002200,42
winner,Saudi Arabia,11,0.00002200,43
winner,Jordan,6,0.00001200,44
winner,Qatar,5,0.00001000,45
winner,Haiti,1,0.00000200,46
